target_id,uniprot_id,gene_symbol,gene_name,score_overall,max_clinical_phase,n_drugs,score_known_drug,score_rna_expression,score_genetic_literature,score_literature,score_genetic_association,score_animal_model,score_affected_pathway,has_clinical_trials,is_high_confidence,geneticConstraint,hasHighQualityChemicalProbes,expressionAtlas,target_success,max_pchembl,drug_count
ENSG00000243147,O75394,MRPL33,mitochondrial ribosomal protein L33,0.3306349004550365,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5438693051149942,0,0,0.2927744070601212,0.0,0.0,0,0.0,0
ENSG00000167617,Q6NZY7,CDC42EP5,CDC42 effector protein 5,0.3306349004550365,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5438693051149942,0,0,0.988196359624931,0.0,0.0,0,0.0,0
ENSG00000172456,Q96C11,FGGY,FGGY carbohydrate kinase domain containing,0.3306347808407156,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.543869108358519,0,0,0.3883066740209597,0.0,0.0,0,0.0,0
ENSG00000122420,P43088,PTGFR,prostaglandin F receptor,0.330580515630316,4,6,0.0,0.0,0.0,0.0987887546118884,0.0,0.0,0.5388404084773429,1,0,-0.210369553226696,1.0,0.0,1,9.28,612
ENSG00000132153,Q7L2E3,DHX30,DExH-box helicase 30,0.3304055320360661,0,0,0.0,0.0,0.0,0.0121586159522324,0.0344511364328523,0.0,0.5346090359086251,0,0,-0.9982349696635412,0.0,0.0,0,8.22,1
ENSG00000143032,Q9NY43,BARHL2,BarH like homeobox 2,0.3300241948788402,0,0,0.0,0.0,0.0,0.0,0.54286474081492,0.0,0.0,0,0,-0.5335907335907336,0.0,0.0,0,0.0,0
ENSG00000148737,Q9NQB0,TCF7L2,transcription factor 7 like 2,0.3297898486586033,0,0,0.0,0.0711194875635599,0.0,0.4251418109716581,0.5196417354717148,0.0,0.0,0,0,-0.7158301158301159,0.0,0.0711194875635599,0,7.09,515
ENSG00000150244,Q8IWZ4,TRIM48,tripartite motif containing 48,0.3292995826206985,0,0,0.0,0.0,0.0,0.0607930797611621,0.5386331546842751,0.0,0.0,0,0,0.7319360176503034,0.0,0.0,0,0.0,0
ENSG00000198015,Q9Y6G3,MRPL42,mitochondrial ribosomal protein L42,0.3291034047066916,0,0,0.0,0.0115036332200706,0.0,0.0,0.0,0.0,0.5407749292391857,0,0,0.5991174848317706,0.0,0.0115036332200706,0,0.0,0
ENSG00000172531,P62136,PPP1CA,protein phosphatase 1 catalytic subunit alpha,0.3290198533324991,0,0,0.0,0.0309324613505269,0.0,0.1183174065987275,0.0,0.0,0.5346094168740098,0,0,-0.6272476558190844,0.0,0.0309324613505269,0,6.64,91
ENSG00000054116,O43617,TRAPPC3,trafficking protein particle complex subunit 3,0.3287536172176221,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.540774737041119,0,0,-0.5377826806398235,0.0,0.0,0,0.0,0
ENSG00000101670,Q9Y5X9,LIPG,"lipase G, endothelial type",0.3276447586286486,0,0,0.0,0.0,0.0,0.0405928903138559,0.536921104345637,0.0,0.0,0,0,-0.1496966354109211,0.0,0.0,0,9.3,1327
ENSG00000011243,Q9ULX6,AKAP8L,A-kinase anchoring protein 8 like,0.3272470140110867,0,0,0.0,0.0,0.0,0.0121586159522324,0.0,0.0,0.5376885583698113,0,0,-0.5782680639823496,0.0,0.0,0,5.8,2
ENSG00000169139,Q15819,UBE2V2,ubiquitin conjugating enzyme E2 V2,0.3271833161277156,0,0,0.0,0.0,0.0,0.0243172319044648,0.536975849390832,0.0,0.0,0,0,0.3819084390512961,0.0,0.0,0,0.0,0
ENSG00000110237,Q96PE2,ARHGEF17,Rho guanine nucleotide exchange factor 17,0.3270841842929117,0,0,0.0,0.0,0.0,0.0683922147313073,0.0,0.0,0.5346090359086251,0,0,-0.6081632653061224,0.0,0.0,0,0.0,0
ENSG00000086015,Q6P0Q8,MAST2,microtubule associated serine/threonine kinase 2,0.327056653235971,0,0,0.0,0.0538754187991707,0.0,0.0121586159522324,0.4502545953906841,0.0,0.3455182021123373,0,0,-0.6004412575841147,0.0,0.0538754187991707,0,0.0,0
ENSG00000196498,Q9Y618,NCOR2,nuclear receptor corepressor 2,0.3269202126896471,0,0,0.0,0.0,0.0,0.1731336250698096,0.5291022445552023,0.0,0.0,0,0,-0.7423055708769994,0.0,0.0,0,0.0,0
ENSG00000181322,Q86XW9,NME9,NME/NM23 family member 9,0.3268771970902476,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5376881684139885,0,0,0.5982349696635412,0.0,0.0,0,0.0,0
ENSG00000196465,P14649,MYL6B,myosin light chain 6B,0.3266855345929927,0,0,0.0,0.0498770842537513,0.0,0.0121586159522324,0.0,0.0,0.5346088524812393,0,0,0.2062879205736347,0.0,0.0498770842537513,0,0.0,0
ENSG00000196427,Q96M43,NBPF4,NBPF member 4,0.3266657958156963,0,0,0.0,0.0,0.0,0.0121586159522324,0.5367324985720945,0.0,0.0,0,0,0.8177606177606178,0.0,0.0,0,0.0,0
ENSG00000165023,Q96HU8,DIRAS2,DIRAS family GTPase 2,0.326622538192839,0,0,0.0,0.0,0.0,0.0151982699402905,0.5365093603677767,0.0,0.0,0,0,-0.3157198014340872,0.0,0.0,0,0.0,0
ENSG00000148120,Q8N6M6,AOPEP,aminopeptidase O (putative),0.3264539769720266,2,1,0.0,0.0,0.0,0.9977891283487552,0.4871025470384934,0.0,0.0,1,0,0.0177606177606177,0.0,0.0,1,0.0,0
ENSG00000139832,Q9NX57,RAB20,"RAB20, member RAS oncogene family",0.3263912220653778,0,0,0.0,0.0,0.0,0.0455948098208715,0.0,0.0,0.5346090359086251,0,0,0.8154440154440155,0.0,0.0,0,0.0,0
ENSG00000120137,Q9H999,PANK3,pantothenate kinase 3,0.3261142687749545,0,0,0.0,0.0,0.0,0.0364758478566972,0.0,0.0,0.5346094168740098,0,0,-0.3603971318257032,1.0,0.0,0,9.66,90
ENSG00000137601,Q96PY6,NEK1,NIMA related kinase 1,0.3257743342267756,0,0,0.0,0.0454571293238357,0.0,0.0725304063279168,0.0,0.0,0.5312373640015605,0,0,-0.0170987313844456,0.0,0.0454571293238357,0,9.42,307
ENSG00000278845,A0A087WU62,MRPL45,mitochondrial ribosomal protein L45,0.3250052976103102,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5346090359086251,0,0,-0.2764478764478765,0.0,0.0,0,0.0,0
ENSG00000221823,P63098,PPP3R1,"protein phosphatase 3 regulatory subunit B, alpha",0.3249844648942628,0,0,0.0,0.0,0.0,0.3656161536457597,0.0,0.0,0.5162939599903318,0,0,-0.468946497517926,0.0,0.0,0,4.62,2
ENSG00000136999,P48745,CCN3,cellular communication network factor 3,0.3243440431404429,0,0,0.0,0.0107395847511448,0.0,0.350911165954708,0.5157371067801466,0.0,0.0,0,0,-0.0025372311086596,0.0,0.0107395847511448,0,0.0,0
ENSG00000196632,Q9BYP7,WNK3,WNK lysine deficient protein kinase 3,0.3242493244881076,0,0,0.0,0.0218060963018228,0.0,0.088149965653685,0.0,0.0,0.5284734393254834,0,0,0.0,0.0,0.0218060963018228,0,7.01,5
ENSG00000063854,Q16775,HAGH,hydroxyacylglutathione hydrolase,0.323187381866833,0,0,0.0,0.0429066804150132,0.0,0.4685099699453466,0.0,0.0,0.5072397222663186,0,0,0.6081632653061224,0.0,0.0429066804150132,0,5.92,4
ENSG00000164403,Q2M3G4,SHROOM1,shroom family member 1,0.3231380352749854,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5315375311540367,0,0,0.4596800882515168,0.0,0.0,0,0.0,0
ENSG00000217930,Q9Y3D7,PAM16,presequence translocase associated motor 16,0.3231380352749854,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5315375311540367,0,0,0.1210148924434639,0.0,0.0,0,0.0,0
ENSG00000168610,P40763,STAT3,signal transducer and activator of transcription 3,0.3231262717445802,2,1,0.0,0.0583042811441755,0.0,0.8955884531294853,0.0,0.0,0.4854431076911945,1,0,-0.9918367346938776,1.0,0.0583042811441755,1,8.98,1637
ENSG00000135077,Q8TDQ0,HAVCR2,hepatitis A virus cellular receptor 2,0.3231026070578273,3,3,0.0,0.0,0.0,0.6757709913733334,0.4976907048583192,0.0,0.0,1,0,-0.3004964147821291,0.0,0.0,1,9.24,79
ENSG00000198873,P34947,GRK5,G protein-coupled receptor kinase 5,0.3230945619132311,0,0,0.0,0.0,0.0,0.6696289203573026,0.4979845747571528,0.0,0.0,0,0,-0.5629343629343629,0.0,0.0,0,8.42,373
ENSG00000105989,P09544,WNT2,Wnt family member 2,0.3227182923276603,0,0,0.0,0.0,0.0,0.0474691597239159,0.0,0.0,0.528473627891875,0,0,-0.6760066188637617,0.0,0.0,0,0.0,0
ENSG00000110080,Q11206,ST3GAL4,"ST3 beta-galactoside alpha-2,3-sialyltransferase 4",0.3226721076714352,0,0,0.0,0.0,0.0,0.1070751891226668,0.0,0.0,0.5254173561693914,0,0,-0.3478212906784335,0.0,0.0,0,0.0,0
ENSG00000132386,P36955,SERPINF1,serpin family F member 1,0.3225191477863753,0,0,0.0,0.0639488213568967,0.0,0.6842672137417367,0.4948850626231907,0.0,0.0,0,0,0.1658025372311087,0.0,0.0639488213568967,0,0.0,0
ENSG00000119139,Q9UDY2,TJP2,tight junction protein 2,0.3224202287343605,0,0,0.0,0.0,0.0,0.0987887546118884,0.0,0.0,0.5254173561693914,0,0,-0.2466629895201323,0.0,0.0,0,0.0,0
ENSG00000130312,Q9BQ48,MRPL34,mitochondrial ribosomal protein L34,0.3223719542748773,0,0,0.0,0.0360751637578072,0.0,0.0,0.0,0.0,0.528473627891875,0,0,0.9324875896304468,0.0,0.0360751637578072,0,0.0,0
ENSG00000143772,P27987,ITPKB,inositol-trisphosphate 3-kinase B,0.3219029724860329,0,0,0.0,0.0822566588769496,0.0,0.4087659725843697,0.0,0.0,0.5072397222663186,0,0,-0.8544953116381688,0.0,0.0822566588769496,0,0.0,0
ENSG00000183049,Q8IU85,CAMK1D,calcium/calmodulin dependent protein kinase ID,0.3217163397537723,0,0,0.0,0.0,0.0,0.2301068729859787,0.5176936063260928,0.0,0.0,0,0,-0.8333149476006618,1.0,0.0,0,9.69,294
ENSG00000108559,Q99567,NUP88,nucleoporin 88,0.3216350972648701,0,0,0.0,0.0238000863717338,0.0,0.0379956748507263,0.0620128553414515,0.0,0.5124202490051163,0,0,-0.3707666850523993,0.0,0.0238000863717338,0,0.0,0
ENSG00000147642,Q9NX95,SYBU,syntabulin,0.3215388383080239,0,0,0.0,0.0420749501004971,0.0,0.2288138893453316,0.5165312802169822,0.0,0.0,0,0,-0.1319360176503033,0.0,0.0420749501004971,0,0.0,0
ENSG00000149311,Q13315,ATM,ATM serine/threonine kinase,0.3213707614827884,0,0,0.0,0.0,0.0,0.785918631972055,0.0,0.0,0.4893345683618506,0,0,-0.2109211252068394,1.0,0.0,0,10.4,3924
ENSG00000141503,Q8N4C8,MINK1,misshapen like kinase 1,0.3213694497076796,0,0,0.0,0.0911563959363273,0.0,0.145504516297672,0.0,0.0,0.519327418687649,0,0,-0.7923883066740209,0.0,0.0911563959363273,0,9.63,455
ENSG00000077380,Q13409,DYNC1I2,dynein cytoplasmic 1 intermediate chain 2,0.3212753941210146,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.528473627891875,0,0,-0.2215113072255929,0.0,0.0,0,8.62,2
ENSG00000160282,O95954,FTCD,formimidoyltransferase cyclodeaminase,0.3212752794856978,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5284734393254834,0,0,0.7474903474903476,0.0,0.0,0,0.0,0
ENSG00000100644,Q16665,HIF1A,hypoxia inducible factor 1 subunit alpha,0.3212453757068791,0,0,0.0,0.0,0.0,0.9239270419901028,0.0,0.0,0.4822278977805083,0,0,-0.8435741864313293,0.0,0.0,0,9.85,5492
ENSG00000003436,P10646,TFPI,tissue factor pathway inhibitor,0.3207131860936236,4,4,0.0,0.0,0.0,0.1644283937873431,0.0,0.0,0.519327418687649,1,0,-0.6226144511858798,0.0,0.0,1,10.27,4500
ENSG00000248333,P21127,CDK11B,cyclin dependent kinase 11B,0.3205395307542632,2,4,0.0,0.0,0.0,0.2193735170148135,0.0,0.0,0.5162945126792162,1,0,-0.1138444567015996,0.0,0.0,1,8.08,27
ENSG00000184347,O75094,SLIT3,slit guidance ligand 3,0.3204419236526353,0,0,0.0,0.0,0.0,0.030396539880581,0.0405320375026926,0.0,0.5162941442197028,0,0,-0.7132928847214561,0.0,0.0,0,0.0,0
ENSG00000160179,P45844,ABCG1,ATP binding cassette subfamily G member 1,0.3204329793645201,0,0,0.0,0.0,0.0,0.2158791918855039,0.0,0.0,0.5162939599903318,0,0,-0.604853833425262,0.0,0.0,0,0.0,0
ENSG00000170516,Q8TF08,COX7B2,cytochrome c oxidase subunit 7B2,0.3203100161432409,0,0,0.0,0.0,0.0,0.0121586159522324,0.5262777236249699,0.0,0.0,0,0,0.8309983452840595,0.0,0.0,0,0.0,0
ENSG00000164512,Q3KP44,ANKRD55,ankyrin repeat domain 55,0.3201003912628567,0,0,0.0,0.0,0.0,0.0121586159522324,0.5259329066142053,0.0,0.0,0,0,-0.2166574738003309,0.0,0.0,0,0.0,0
ENSG00000164576,Q9HAJ7,SAP30L,SAP30 like,0.3199944946593488,0,0,0.0,0.0,0.0,0.0,0.526366645540104,0.0,0.0,0,0,-0.2551571980143409,0.0,0.0,0,0.0,0
ENSG00000177565,Q9BZK7,TBL1XR1,TBL1X/Y related 1,0.3199422012260737,0,0,0.0,0.0,0.0,0.0911896196417431,0.5217211458310819,0.0,0.0,0,0,-0.970546056260342,0.0,0.0,0,0.0,0
ENSG00000138757,Q9UN86,G3BP2,G3BP stress granule assembly factor 2,0.3196313001491023,0,0,0.0,0.0262976871760614,0.0,0.5167428666665379,0.4993476817675504,0.0,0.0,0,0,0.1157198014340872,0.0,0.0262976871760614,0,5.84,2
ENSG00000119408,Q9HC98,NEK6,NIMA related kinase 6,0.3194176164391146,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5254177246719713,0,0,-0.000330943188086,0.0,0.0,0,8.2,40
ENSG00000103067,Q9H6T0,ESRP2,epithelial splicing regulatory protein 2,0.3194173924150473,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5254173561693914,0,0,-0.3616105901820188,0.0,0.0,0,0.0,0
ENSG00000213588,Q96C00,ZBTB9,zinc finger and BTB domain containing 9,0.3194173924150473,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5254173561693914,0,0,-0.0693877551020408,0.0,0.0,0,0.0,0
ENSG00000198874,Q9NV66,TYW1,tRNA-yW synthesizing protein 1 homolog,0.319402165591605,0,0,0.0,0.0,0.0,0.0,0.5253923092010488,0.0,0.0,0,0,-0.5458356315499173,0.0,0.0,0,0.0,0
ENSG00000100600,Q99538,LGMN,legumain,0.3192975375979929,0,0,0.0,0.0095928176652144,0.0,0.6524515909945894,0.4923844508206618,0.0,0.0,0,0,-0.2018753447324875,0.0,0.0095928176652144,0,10.0,225
ENSG00000267855,O95182,NDUFA7,NADH:ubiquinone oxidoreductase subunit A7,0.3192523938832644,4,3,0.0,0.0,0.0,0.0555378557551416,0.0,0.0,0.5223690533257018,1,0,0.9178157749586322,0.0,0.0,1,6.06,18
ENSG00000112232,Q5VWX1,KHDRBS2,"KH RNA binding domain containing, signal transduction associated 2",0.3191004407194033,0,0,0.0,0.0,0.0,0.2067054679970276,0.514560721297331,0.0,0.0,0,0,-0.1464975179260893,0.0,0.0,0,0.0,0
ENSG00000148834,P78417,GSTO1,glutathione S-transferase omega 1,0.3189848514276995,0,0,0.0,0.0852988749253405,0.0,0.7876559901121837,0.0,0.0,0.4834275290298775,0,0,0.7894098179812465,0.0,0.0852988749253405,0,9.66,92
ENSG00000101096,Q13469,NFATC2,nuclear factor of activated T cells 2,0.3189132537183777,0,0,0.0,0.0,0.0,0.1428553121776448,0.5174453206853027,0.0,0.0,0,0,-0.8327633756205185,0.0,0.0,0,0.0,0
ENSG00000100722,Q6PJT7,ZC3H14,zinc finger CCCH-type containing 14,0.3188781968859251,0,0,0.0,0.0,0.0,0.6983821727684618,0.4896113118283513,0.0,0.0,0,0,-0.7439602868174297,0.0,0.0,0,0.0,0
ENSG00000119522,Q8TEH3,DENND1A,DENN domain containing 1A,0.3188503692876177,0,0,0.0,0.0,0.0,0.0,0.5244846461805945,0.0,0.0,0,0,-0.5771649200220629,0.0,0.0,0,0.0,0
ENSG00000187554,O60602,TLR5,toll like receptor 5,0.3187469256268344,2,1,0.0,0.0,0.0,0.1373833705620247,0.5174453206853027,0.0,0.0,1,0,0.8775510204081634,0.0,0.0,1,6.07,6
ENSG00000131171,O75368,SH3BGRL,SH3 domain binding glutamate rich protein like,0.3184741809022596,0,0,0.0,0.0400793790029602,0.0,0.0729516957133945,0.0,0.0,0.5193276071994293,0,0,0.0,0.0,0.0400793790029602,0,0.0,0
ENSG00000205592,G3CIG0,MUC19,"mucin 19, oligomeric (gene/pseudogene)",0.3184349763074355,0,0,0.0,0.0,0.0,0.0607930797611621,0.5207617022822142,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0
ENSG00000138622,Q9Y3Q4,HCN4,hyperpolarization activated cyclic nucleotide gated potassium channel 4,0.3182964802594147,4,4,0.0,0.0,0.0,0.0,0.5235735407877126,0.0,0.0,1,0,-0.6077220077220078,0.0,0.0,1,7.5,34
ENSG00000070770,P19784,CSNK2A2,casein kinase 2 alpha 2,0.3182685693464904,0,0,0.0,0.0,0.0,0.0840042153533058,0.0,0.0,0.519327418687649,0,0,-0.7678985107556536,1.0,0.0,0,10.52,485
ENSG00000145494,O75380,NDUFS6,NADH:ubiquinone oxidoreductase subunit S6,0.3182004345838956,4,3,0.0,0.0378467022368228,0.0,0.030396539880581,0.0,0.0,0.5208477391686755,1,0,0.7108659680088252,0.0,0.0378467022368228,1,6.06,18
ENSG00000173473,Q92922,SMARCC1,SWI/SNF related BAF chromatin remodeling complex subunit C1,0.3180821723805543,0,0,0.0,0.0432241214450566,0.0,0.5425782368683718,0.4951315727245182,0.0,0.0,0,0,-0.8274682846111417,0.0,0.0432241214450566,0,7.35,4
ENSG00000237541,P01906,HLA-DQA2,"major histocompatibility complex, class II, DQ alpha 2",0.3180062414911043,0,0,0.0,0.0,0.0,0.2569256632781272,0.0,0.0,0.5102498368886655,0,0,0.4821842250413679,0.0,0.0,0,0.0,0
ENSG00000136643,Q96S38,RPS6KC1,ribosomal protein S6 kinase C1,0.3179745891085861,0,0,0.0,0.0304641724988684,0.0,0.0607930797611621,0.0,0.0,0.519327418687649,0,0,-0.4633204633204633,0.0,0.0304641724988684,0,0.0,0
ENSG00000132330,Q96I15,SCLY,selenocysteine lyase,0.3179312442469792,0,0,0.0,0.0,0.0,0.1335759058085533,0.0,0.0,0.5162939599903318,0,0,0.1402095973524544,0.0,0.0,0,6.05,2
ENSG00000150907,Q12778,FOXO1,forkhead box O1,0.3178841751941709,0,0,0.0,0.0823336751178658,0.0,0.7118393585195234,0.4854737251121714,0.0,0.0,0,0,-0.8474351902923332,0.0,0.0823336751178658,0,7.48,22
ENSG00000125826,Q9BYM8,RBCK1,RANBP2-type and C3HC4-type zinc finger containing 1,0.317823813653441,0,0,0.0,0.0,0.0,0.0444887135085504,0.5205716044364999,0.0,0.0,0,0,-0.1359073359073359,0.0,0.0,0,6.29,1
ENSG00000156885,Q02221,COX6A2,cytochrome c oxidase subunit 6A2,0.3177940185469682,0,0,0.0,0.0,0.0,0.0683922147313073,0.0,0.0,0.519327418687649,0,0,0.942084942084942,0.0,0.0,0,0.0,0
ENSG00000136261,Q9Y6E2,BZW2,basic leucine zipper and W2 domains 2,0.3175814523477507,0,0,0.0,0.0,0.0,0.030396539880581,0.5208775471732834,0.0,0.0,0,0,-0.5726420297848869,0.0,0.0,0,7.78,2
ENSG00000198945,Q96JM7,L3MBTL3,L3MBTL histone methyl-lysine binding protein 3,0.3175640085080182,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5223686803755174,0,0,-0.8660783232211804,1.0,0.0,0,7.62,186
ENSG00000116132,P54821,PRRX1,paired related homeobox 1,0.3174001444735101,0,0,0.0,0.0,0.0,0.4955309611982493,0.4973225884215435,0.0,0.0,0,0,-0.6069498069498069,0.0,0.0,0,0.0,0
ENSG00000119487,Q9BPZ7,MAPKAP1,MAPK associated protein 1,0.3172030462564823,0,0,0.0,0.0,0.0,0.0865920839084294,0.5174453206853027,0.0,0.0,0,0,-0.8276889134031991,0.0,0.0,0,9.74,125
ENSG00000174136,Q6NW40,RGMB,repulsive guidance molecule BMP co-receptor b,0.3170233206364173,0,0,0.0,0.0,0.0,0.2847986917144441,0.0,0.0,0.5072393552971188,0,0,-0.0742415885273027,0.0,0.0,0,0.0,0
ENSG00000169100,P12236,SLC25A6,solute carrier family 25 member 6,0.3169301765881862,0,0,0.0,0.0,0.0,0.1611593441432985,0.0,0.0,0.5132681077890525,0,0,0.0,0.0,0.0,0,8.22,8
ENSG00000169100,P12236,SLC25A6,solute carrier family 25 member 6,0.3169301765881862,0,0,0.0,0.0,0.0,0.1611593441432985,0.0,0.0,0.5132681077890525,0,0,0.0,0.0,0.0,0,8.22,8
ENSG00000292334,P12236,SLC25A6,solute carrier family 25 member 6 ,0.3169301765881862,0,0,0.0,0.0,0.0,0.1611593441432985,0.0,0.0,0.5132681077890525,0,0,0.0,0.0,0.0,0,8.22,8
ENSG00000292334,P12236,SLC25A6,solute carrier family 25 member 6 ,0.3169301765881862,0,0,0.0,0.0,0.0,0.1611593441432985,0.0,0.0,0.5132681077890525,0,0,0.0,0.0,0.0,0,8.22,8
ENSG00000162989,P48549,KCNJ3,potassium inwardly rectifying channel subfamily J member 3,0.3168730080961832,4,2,0.0,0.009205002719726,0.0,0.0930757904214077,0.516373692030789,0.0,0.0,1,0,-0.94142305570877,0.0,0.009205002719726,1,5.39,1
ENSG00000138071,P61160,ACTR2,actin related protein 2,0.3167416125644004,0,0,0.0,0.0366381908509461,0.0,0.2592509532705921,0.0,0.0,0.5072391718129015,0,0,-0.9685603971318256,0.0,0.0366381908509461,0,8.4,5
ENSG00000241484,P85298,ARHGAP8,Rho GTPase activating protein 8,0.3167078382355952,0,0,0.0,0.0,0.0,0.0,0.520960345289046,0.0,0.0,0,0,0.7676778819635963,0.0,0.0,0,0.0,0
ENSG00000158050,Q05923,DUSP2,dual specificity phosphatase 2,0.3166556459316169,0,0,0.0,0.0,0.0,0.0916106584358675,0.0,0.0,0.5162939599903318,0,0,0.6402647545504689,0.0,0.0,0,5.04,1
ENSG00000124207,P55060,CSE1L,chromosome segregation 1 like,0.3165638893089158,0,0,0.0,0.0,0.0,0.4913029186635028,0.4961584143019717,0.0,0.0,0,0,-0.9040264754550468,0.0,0.0,0,6.31,5
ENSG00000170340,Q9NY97,B3GNT2,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 2",0.3164500252447299,0,0,0.0,0.0,0.0,0.0248238409024745,0.5192950704504888,0.0,0.0,0,0,-0.4733590733590733,0.0,0.0,0,8.1,41
ENSG00000152990,Q8IWK6,ADGRA3,adhesion G protein-coupled receptor A3,0.316331818750276,0,0,0.0,0.0579300220543806,0.0,0.0,0.5174453206853027,0.0,0.0,0,0,-0.5586321014892444,0.0,0.0579300220543806,0,0.0,0
ENSG00000116898,P82914,MRPS15,mitochondrial ribosomal protein S15,0.316049808432593,0,0,0.0,0.0716758401929701,0.0,0.0,0.0,0.0,0.5162941442197028,0,0,0.3243243243243243,0.0,0.0716758401929701,0,0.0,0
ENSG00000118514,Q9H2A2,ALDH8A1,aldehyde dehydrogenase 8 family member A1,0.3157152464664837,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5193276071994293,0,0,0.2530612244897958,0.0,0.0,0,0.0,0
ENSG00000171714,Q75V66,ANO5,anoctamin 5,0.3151740534623453,0,0,0.0,0.00894390772773,0.0,0.0121586159522324,0.5176307014994128,0.0,0.0,0,0,0.1227799227799228,0.0,0.00894390772773,0,0.0,0
ENSG00000068878,Q14997,PSME4,proteasome activator subunit 4,0.3151049359043391,0,0,0.0,0.0,0.0,0.0364758478566972,0.5164999002746407,0.0,0.0,0,0,-0.803088803088803,0.0,0.0,0,3.59,1
ENSG00000237289,P12532,CKMT1B,"creatine kinase, mitochondrial 1B",0.3150185723611629,0,0,0.0,0.0,0.0,0.0377423703517214,0.0,0.0,0.5162945126792162,0,0,-0.2862658576944291,0.0,0.0,0,8.0,2
ENSG00000132704,Q96LA5,FCRL2,Fc receptor like 2,0.314887679495962,0,0,0.0,0.0,0.0,0.0334361938686391,0.0,0.0,0.5162945126792162,0,0,0.1028130170987313,0.0,0.0,0,0.0,0
ENSG00000172260,Q7Z3B1,NEGR1,neuronal growth regulator 1,0.3148331290745508,0,0,0.0,0.039732222807516,0.0,0.0517111082492832,0.5144080973745336,0.0,0.0,0,0,-0.7626034197462769,0.0,0.039732222807516,0,0.0,0
ENSG00000233276,P07203,GPX1,glutathione peroxidase 1,0.3147906465784053,0,0,0.0,0.0,0.0,0.3910794495514298,0.0,0.0,0.4982527381137063,0,0,0.5895201323772752,0.0,0.0,0,5.0,1
ENSG00000162733,Q16832,DDR2,discoidin domain receptor tyrosine kinase 2,0.3147061744911626,4,1,0.0,0.0,0.0,0.447906524713642,0.0,0.0,0.495272434186309,1,0,-0.8202978488692775,1.0,0.0,1,11.0,535
ENSG00000168421,Q15669,RHOH,ras homolog family member H,0.3145994009359761,0,0,0.0,0.0,0.0,0.0369824568547069,0.5156430031886212,0.0,0.0,0,0,-0.2174296745725317,0.0,0.0,0,0.0,0
ENSG00000180611,Q8IYB1,MB21D2,Mab-21 domain containing 2,0.3145709465246171,0,0,0.0,0.0,0.0,0.0,0.5174453206853027,0.0,0.0,0,0,-0.728957528957529,0.0,0.0,0,0.0,0
ENSG00000153107,Q9H1A4,ANAPC1,anaphase promoting complex subunit 1,0.3145630162012734,0,0,0.0,0.0,0.0,0.0,0.5174322759055764,0.0,0.0,0,0,-0.907777164920022,0.0,0.0,0,0.0,0
ENSG00000074964,Q5VXI4,ARHGEF10L,Rho guanine nucleotide exchange factor 10 like,0.3142513994323664,0,0,0.0,0.0,0.0,0.030396539880581,0.5153998629887231,0.0,0.0,0,0,-0.4979591836734693,0.0,0.0,0,0.0,0
ENSG00000187079,P28347,TEAD1,TEA domain transcription factor 1,0.3141233701610192,0,0,0.0,0.0407966016924407,0.0,0.1888425246684713,0.5063603741709012,0.0,0.0,0,0,-0.9046883618312188,1.0,0.0407966016924407,0,8.99,95
ENSG00000198626,Q92736,RYR2,ryanodine receptor 2,0.3140939395881537,0,0,0.0,0.0728486686601902,0.0,0.9250215786436886,0.0,0.0,0.4687907422596925,0,0,-0.7681191395477109,0.0,0.0728486686601902,0,7.99,57
ENSG00000138398,Q13427,PPIG,peptidylprolyl isomerase G,0.3139033845332893,0,0,0.0,0.0,0.0,0.4484416777357646,0.4939251480128329,0.0,0.0,0,0,-0.717484831770546,0.0,0.0,0,8.0,12
ENSG00000164749,Q14541,HNF4G,hepatocyte nuclear factor 4 gamma,0.3137220695792615,0,0,0.0,0.0,0.0,0.0911896196417431,0.0,0.0,0.5114895015859651,0,0,-0.7704357418643133,0.0,0.0,0,0.0,0
ENSG00000102837,Q6UX06,OLFM4,olfactomedin 4,0.3136484191585192,0,0,0.0,0.0,0.0,0.1135564069038707,0.0,0.0,0.5102500128732426,0,0,0.3380033094318808,0.0,0.0,0,0.0,0
ENSG00000120903,Q15822,CHRNA2,cholinergic receptor nicotinic alpha 2 subunit,0.3135100792121898,0,0,0.0,0.0,0.0,0.1961511138718259,0.5058927188177141,0.0,0.0,0,0,0.3820187534473249,0.0,0.0,0,10.04,25
